NVOICE_ACCOUNTING,3953243,222362,1,17,1-Oct-15,13392,ITEM,870.3,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953244,222362,1,18,1-Oct-15,13581,ITEM,1740.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953245,222362,1,19,1-Oct-15,13033,ITEM,1740.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953246,222362,1,20,1-Oct-15,13051,ITEM,870.3,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953247,222362,1,21,1-Oct-15,13069,ITEM,290.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953248,222362,1,22,1-Oct-15,13070,ITEM,1740.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953249,222362,1,23,1-Oct-15,13052,ITEM,870.3,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953250,222362,1,24,1-Oct-15,13034,ITEM,290.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953251,222362,1,25,1-Oct-15,13035,ITEM,1740.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953252,222362,1,26,1-Oct-15,13053,ITEM,870.3,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953253,222362,1,27,1-Oct-15,13071,ITEM,290.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953254,222362,1,28,1-Oct-15,13072,ITEM,1740.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953255,222362,1,29,1-Oct-15,13054,ITEM,870.3,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953256,222362,1,30,1-Oct-15,13036,ITEM,290.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953257,222362,1,31,1-Oct-15,13073,ITEM,1740.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953258,222362,1,32,1-Oct-15,13055,ITEM,870.3,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953259,222362,1,33,1-Oct-15,13037,ITEM,290.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953260,222362,1,34,1-Oct-15,13038,ITEM,1740.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953261,222362,1,35,1-Oct-15,13056,ITEM,870.3,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953262,222362,1,36,1-Oct-15,13074,ITEM,290.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953263,222362,1,37,1-Oct-15,13075,ITEM,1740.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953264,222362,1,38,1-Oct-15,13057,ITEM,870.3,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953265,222362,1,39,1-Oct-15,13039,ITEM,290.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953266,222362,1,40,1-Oct-15,13040,ITEM,1740.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953267,222362,1,41,1-Oct-15,13058,ITEM,870.3,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3953268,222362,1,42,1-Oct-15,13076,ITEM,290.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513810,235161,1,1,16-Jan-16,13029,ITEM,1588.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513811,235161,1,2,16-Jan-16,13047,ITEM,794.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513812,235161,1,3,16-Jan-16,13065,ITEM,264.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513813,235161,1,4,16-Jan-16,13066,ITEM,1588.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513814,235161,1,5,16-Jan-16,13048,ITEM,794.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513815,235161,1,6,16-Jan-16,13030,ITEM,264.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513816,235161,1,7,16-Jan-16,13031,ITEM,264.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513817,235161,1,8,16-Jan-16,13049,ITEM,794.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513818,235161,1,9,16-Jan-16,13067,ITEM,1588.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513819,235161,1,10,16-Jan-16,13582,ITEM,1588.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513820,235161,1,11,16-Jan-16,13390,ITEM,794.4,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4513821,235161,1,12,16-Jan-16,13580,ITEM,264.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492091,212999,1,14,13-Jul-15,82258,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492092,212999,1,15,13-Jul-15,13585,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492093,212999,1,16,13-Jul-15,13090,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492094,212999,1,17,13-Jul-15,13095,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492095,212999,1,18,13-Jul-15,13096,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492096,212999,1,19,13-Jul-15,13097,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492097,212999,1,20,13-Jul-15,13098,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492098,212999,1,21,13-Jul-15,13099,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492099,212999,1,22,13-Jul-15,13100,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492100,212999,1,24,13-Jul-15,13510,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492101,212999,1,25,13-Jul-15,13088,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492102,212999,1,26,13-Jul-15,99050,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492103,212999,1,27,13-Jul-15,13509,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3492104,212999,1,28,13-Jul-15,99051,ITEM,4240.8,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139926,204955,1,67,23-Apr-15,83331,ITEM,558.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139927,204955,1,68,23-Apr-15,83332,ITEM,838.05,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139928,204955,1,69,23-Apr-15,83333,ITEM,558.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139929,204955,1,70,23-Apr-15,99041,ITEM,279.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139930,204955,1,71,23-Apr-15,99042,ITEM,279.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139931,204955,1,72,23-Apr-15,99043,ITEM,279.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139932,204955,1,73,23-Apr-15,99044,ITEM,279.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139933,204955,1,74,23-Apr-15,99045,ITEM,279.35,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139934,204955,1,75,23-Apr-15,99046,ITEM,558.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139935,204955,1,76,23-Apr-15,99047,ITEM,838.05,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139936,204955,1,77,23-Apr-15,99048,ITEM,838.05,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3139937,204955,1,78,23-Apr-15,99049,ITEM,838.05,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627963,215690,1,1,7-Aug-15,13029,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627964,215690,1,2,7-Aug-15,13047,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627965,215690,1,3,7-Aug-15,13065,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627966,215690,1,4,7-Aug-15,13066,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627967,215690,1,5,7-Aug-15,13048,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627968,215690,1,6,7-Aug-15,13030,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627969,215690,1,7,7-Aug-15,13031,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627970,215690,1,8,7-Aug-15,13049,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627971,215690,1,9,7-Aug-15,13067,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627972,215690,1,10,7-Aug-15,13582,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627973,215690,1,11,7-Aug-15,13390,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627974,215690,1,12,7-Aug-15,13580,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627975,215690,1,13,7-Aug-15,82776,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627976,215690,1,14,7-Aug-15,82779,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627977,215690,1,15,7-Aug-15,82782,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627978,215690,1,16,7-Aug-15,13583,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627979,215690,1,17,7-Aug-15,13392,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627980,215690,1,18,7-Aug-15,13581,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627981,215690,1,19,7-Aug-15,13033,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627982,215690,1,20,7-Aug-15,13051,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627983,215690,1,21,7-Aug-15,13069,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627984,215690,1,22,7-Aug-15,13070,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627985,215690,1,23,7-Aug-15,13052,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627986,215690,1,24,7-Aug-15,13034,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627987,215690,1,25,7-Aug-15,13035,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627988,215690,1,26,7-Aug-15,13053,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627989,215690,1,27,7-Aug-15,13071,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627990,215690,1,28,7-Aug-15,13072,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627991,215690,1,29,7-Aug-15,13054,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627992,215690,1,30,7-Aug-15,13036,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627993,215690,1,31,7-Aug-15,13073,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627994,215690,1,32,7-Aug-15,13055,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627995,215690,1,33,7-Aug-15,13037,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627996,215690,1,34,7-Aug-15,13038,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627997,215690,1,35,7-Aug-15,13056,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627998,215690,1,36,7-Aug-15,13074,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3627999,215690,1,37,7-Aug-15,13075,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628000,215690,1,38,7-Aug-15,13057,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628001,215690,1,39,7-Aug-15,13039,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628002,215690,1,40,7-Aug-15,13040,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628003,215690,1,41,7-Aug-15,13058,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628004,215690,1,42,7-Aug-15,13076,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628005,215690,1,43,7-Aug-15,13077,ITEM,1661.1,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628006,215690,1,44,7-Aug-15,13059,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628007,215690,1,45,7-Aug-15,13041,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628008,215690,1,46,7-Aug-15,13042,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628009,215690,1,47,7-Aug-15,13060,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628010,215690,1,48,7-Aug-15,13078,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628011,215690,1,49,7-Aug-15,13079,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628012,215690,1,50,7-Aug-15,13061,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628013,215690,1,51,7-Aug-15,13043,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628014,215690,1,52,7-Aug-15,13044,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628015,215690,1,53,7-Aug-15,13062,ITEM,553.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628016,215690,1,54,7-Aug-15,13080,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628017,215690,1,55,7-Aug-15,13081,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628018,215690,1,56,7-Aug-15,13063,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628019,215690,1,57,7-Aug-15,13045,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628020,215690,1,58,7-Aug-15,13046,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628021,215690,1,59,7-Aug-15,13064,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628022,215690,1,60,7-Aug-15,13082,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628023,215690,1,61,7-Aug-15,82777,ITEM,553.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628024,215690,1,62,7-Aug-15,82780,ITEM,553.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628025,215690,1,63,7-Aug-15,82783,ITEM,553.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628026,215690,1,67,7-Aug-15,83331,ITEM,553.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628027,215690,1,68,7-Aug-15,83332,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628028,215690,1,69,7-Aug-15,83333,ITEM,553.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628029,215690,1,70,7-Aug-15,99041,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628030,215690,1,71,7-Aug-15,99042,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628031,215690,1,72,7-Aug-15,99043,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628032,215690,1,73,7-Aug-15,99044,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628033,215690,1,74,7-Aug-15,99045,ITEM,276.85,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628034,215690,1,75,7-Aug-15,99046,ITEM,553.7,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628035,215690,1,76,7-Aug-15,99047,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628036,215690,1,77,7-Aug-15,99048,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,3628037,215690,1,78,7-Aug-15,99049,ITEM,830.55,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4492779,233855,1,17,17-Dec-15,13587,ITEM,5101.6,,,,,N,,,,,,,,,,,N,,,,,
INVOICE_ACCOUNTING,4492780,233855,1,18,17-Dec-15,13113,ITEM,5101.6,,,,,N,,,,,,,,,,,N,,,,,
