07,27
PO_RELEASE_LINE_SHIPMENTS,32984,115873,240163,240163,91,N,Each,9883.5,10,207,32984,38531,7-Dec-07,7-Dec-07,28
PO_RELEASE_LINE_SHIPMENTS,32984,115873,240164,240164,91,N,Each,9883.5,10,207,32984,38531,7-Dec-07,7-Dec-07,29
PO_RELEASE_LINE_SHIPMENTS,32984,115873,240165,240165,91,N,Each,8895.15,9,207,32984,38531,7-Dec-07,7-Dec-07,30
PO_RELEASE_LINE_SHIPMENTS,32984,115873,240166,240166,91,N,Each,8895.15,9,207,32984,38531,7-Dec-07,7-Dec-07,31
PO_RELEASE_LINE_SHIPMENTS,32985,115874,240167,240167,91,N,Each,4156,10,207,32985,38533,7-Dec-07,7-Dec-07,1
PO_RELEASE_LINE_SHIPMENTS,32985,115874,240168,240168,91,N,Each,2078,5,207,32985,38533,7-Dec-07,7-Dec-07,2
PO_RELEASE_LINE_SHIPMENTS,32985,115874,240169,240169,91,N,Each,10390,25,207,32985,38533,7-Dec-07,7-Dec-07,3
PO_RELEASE_LINE_SHIPMENTS,32985,115874,240170,240170,91,N,Each,8312,20,207,32985,38533,7-Dec-07,7-Dec-07,4
PO_RELEASE_LINE_SHIPMENTS,32985,115874,240171,240171,91,N,Each,2078,5,207,32985,38533,7-Dec-07,7-Dec-07,5
PO_RELEASE_LINE_SHIPMENTS,32985,115874,240172,240172,91,N,Each,831.2,2,207,32985,38533,7-Dec-07,7-Dec-07,6
PO_RELEASE_LINE_SHIPMENTS,32985,115874,240173,240173,91,Y,Each,4156,10,207,32985,38533,7-Dec-07,7-Dec-07,7
PO_RELEASE_LINE_SHIPMENTS,32985,115874,240174,240174,91,N,Each,9974.4,24,207,32985,38533,7-Dec-07,7-Dec-07,8
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240175,240175,91,N,Each,10434.75,5,207,32987,38535,7-Dec-07,7-Dec-07,1
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240176,240176,91,N,Each,14608.65,7,207,32987,38535,7-Dec-07,7-Dec-07,2
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240177,240177,91,N,Each,14608.65,7,207,32987,38535,7-Dec-07,7-Dec-07,3
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240178,240178,91,N,Each,10434.75,5,207,32987,38535,7-Dec-07,7-Dec-07,4
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240179,240179,91,N,Each,14608.65,7,207,32987,38535,7-Dec-07,7-Dec-07,5
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240180,240180,91,N,Each,16695.6,8,207,32987,38535,7-Dec-07,7-Dec-07,6
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240181,240181,91,Y,Each,16695.6,8,207,32987,38535,7-Dec-07,7-Dec-07,7
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240182,240182,91,N,Each,20869.5,10,207,32987,38535,7-Dec-07,7-Dec-07,8
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240183,240183,91,N,Each,20869.5,10,207,32987,38535,7-Dec-07,7-Dec-07,9
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240184,240184,91,N,Each,10434.75,5,207,32987,38535,7-Dec-07,7-Dec-07,10
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240185,240185,91,N,Each,10434.75,5,207,32987,38535,7-Dec-07,7-Dec-07,11
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240186,240186,91,N,Each,20869.5,10,207,32987,38535,7-Dec-07,7-Dec-07,12
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240187,240187,91,Y,Each,20869.5,10,207,32987,38535,7-Dec-07,7-Dec-07,13
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240188,240188,91,N,Each,20869.5,10,207,32987,38535,7-Dec-07,7-Dec-07,14
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240189,240189,91,Y,Each,18782.55,9,207,32987,38535,7-Dec-07,7-Dec-07,15
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240190,240190,91,N,Each,18782.55,9,207,32987,38535,7-Dec-07,7-Dec-07,16
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240191,240191,91,N,Each,15937.5,5,207,32987,38536,7-Dec-07,7-Dec-07,17
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240192,240192,91,N,Each,22312.5,7,207,32987,38536,7-Dec-07,7-Dec-07,18
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240193,240193,91,Y,Each,15937.5,5,207,32987,38536,7-Dec-07,7-Dec-07,19
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240194,240194,91,N,Each,22312.5,7,207,32987,38536,7-Dec-07,7-Dec-07,20
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240195,240195,91,N,Each,25500,8,207,32987,38536,7-Dec-07,7-Dec-07,21
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240196,240196,91,N,Each,25500,8,207,32987,38536,7-Dec-07,7-Dec-07,22
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240197,240197,91,N,Each,47812.5,15,207,32987,38536,7-Dec-07,7-Dec-07,23
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240198,240198,91,N,Each,31875,10,207,32987,38536,7-Dec-07,7-Dec-07,24
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240199,240199,91,N,Each,15937.5,5,207,32987,38536,7-Dec-07,7-Dec-07,25
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240200,240200,91,N,Each,15937.5,5,207,32987,38536,7-Dec-07,7-Dec-07,26
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240201,240201,91,Y,Each,31875,10,207,32987,38536,7-Dec-07,7-Dec-07,27
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240202,240202,91,N,Each,31875,10,207,32987,38536,7-Dec-07,7-Dec-07,28
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240203,240203,91,N,Each,31875,10,207,32987,38536,7-Dec-07,7-Dec-07,29
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240204,240204,91,N,Each,28687.5,9,207,32987,38536,7-Dec-07,7-Dec-07,30
PO_RELEASE_LINE_SHIPMENTS,32987,115875,240205,240205,91,N,Each,28687.5,9,207,32987,38536,7-Dec-07,7-Dec-07,31
PO_RELEASE_LINE_SHIPMENTS,32985,117013,242441,242441,91,N,Each,4156,10,207,32985,38533,7-Dec-07,7-Dec-07,1
PO_RELEASE_LINE_SHIPMENTS,32984,117313,242842,242842,91,N,Each,35971.6,116,209,32984,38530,16-Dec-07,16-Dec-07,1
PO_RELEASE_LINE_SHIPMENTS,32984,117313,242843,242843,91,N,Each,15194.9,49,209,32984,38530,17-Dec-07,17-Dec-07,2
PO_RELEASE_LINE_SHIPMENTS,32984,117313,242844,242844,91,N,Each,19226.2,62,209,32984,38530,18-Dec-07,18-Dec-07,3
PO_RELEASE_LINE_SHIPMENTS,103166,119841,246625,246625,1,N,Each,8000,1000,204,103166,163849,30-Jun-08,30-Jun-08,1
PO_RELEASE_LINE_SHIPMENTS,103166,119841,246626,246626,1,N,Each,4000,500,204,103166,163849,1-Jul-08,1-Jul-08,2
PO_RELEASE_LINE_SHIPMENTS,103166,119841,246627,246627,1,N,Each,6000,750,204,103166,163849,2-Jul-08,2-Jul-08,3
PO_RELEASE_LINE_SHIPMENTS,103166,120003,246871,246871,1,N,Each,800,100,204,103166,163849,30-Sep-08,30-Sep-08,1
PO_RELEASE_LINE_SHIPMENTS,103166,120003,246872,246872,1,N,Each,800,100,204,103166,163849,30-Sep-08,30-Sep-08,2
PO_RELEASE_LINE_SHIPMENTS,103166,120003,246873,246873,1,N,Each,800,100,204,103166,163849,31-Oct-08,31-Oct-08,3
PO_RELEASE_LINE_SHIPMENTS,103166,120003,246874,246874,1,N,Each,800,100,204,103166,163849,31-Oct-08,31-Oct-08,4
PO_RELEASE_LINE_SHIPMENTS,103166,120003,246875,246875,1,N,Each,800,100,204,103166,163849,30-Nov-08,30-Nov-08,5
PO_RELEASE_LINE_SHIPMENTS,103166,120003,246876,246876,1,N,Each,800,100,204,103166,163849,30-Nov-08,30-Nov-08,6
PO_RELEASE_LINE_SHIPMENTS,103166,120003,246877,246877,1,N,Each,800,100,204,103166,163849,31-Dec-08,31-Dec-08,7
PO_RELEASE_LINE_SHIPMENTS,103166,120003,246878,246878,1,N,Each,800,100,204,103166,163849,31-Dec-08,31-Dec-08,8
PO_RELEASE_LINE_SHIPMENTS,9029,121270,248858,248858,35,N,Pounds,10.26,18,207,9029,9132,13-Feb-08,13-Feb-08,1
PO_RELEASE_LINE_SHIPMENTS,10818,121271,248859,248859,1,N,Each,15000,10000,207,10818,10967,13-Feb-08,13-Feb-08,1
PO_RELEASE_LINE_SHIPMENTS,103186,121275,248863,248863,1,N,TUBE,2437.5,13,205,103186,163869,14-Feb-08,14-Feb-08,1
PO_RELEASE_LINE_SHIPMENTS,103186,121275,248864,248864,1,N,Each,4800,960,205,103186,163870,14-Feb-08,14-Feb-08,2
PO_RELEASE_LINE_SHIPMENTS,103186,121275,248865,248865,1,N,Reel,300,1,205,103186,163871,14-Feb-08,14-Feb-08,3
PO_RELEASE_LINE_SHIPMENTS,103187,121276,248866,248866,1,N,Each,1152,960,207,103187,163872,14-Feb-08,14-Feb-08,1
PO_RELEASE_LINE_SHIPMENTS,103188,121277,248867,248867,1,N,Each,3840,960,207,103188,163874,14-Feb-08,14-Feb-08,1
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289731,289731,91,N,Each,405.3,193,209,32984,38529,19-Dec-08,19-Dec-08,1
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289732,289732,91,N,Each,136.5,65,209,32984,38529,21-Dec-08,21-Dec-08,2
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289733,289733,91,N,Each,136.5,65,209,32984,38529,22-Dec-08,22-Dec-08,3
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289734,289734,91,N,Each,1138.2,542,209,32984,38529,23-Dec-08,23-Dec-08,4
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289735,289735,91,N,Each,40313,130,209,32984,38530,19-Dec-08,19-Dec-08,5
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289736,289736,91,N,Each,32250.4,104,209,32984,38530,20-Dec-08,20-Dec-08,6
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289737,289737,91,N,Each,40313,130,209,32984,38530,21-Dec-08,21-Dec-08,7
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289738,289738,91,N,Each,12404,40,209,32984,38530,22-Dec-08,22-Dec-08,8
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289739,289739,91,N,Each,175516.6,566,209,32984,38530,23-Dec-08,23-Dec-08,9
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289740,289740,91,N,Each,31627.2,32,209,32984,38531,19-Dec-08,19-Dec-08,10
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289741,289741,91,N,Each,31627.2,32,209,32984,38531,20-Dec-08,20-Dec-08,11
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289742,289742,91,N,Each,53370.9,54,209,32984,38531,21-Dec-08,21-Dec-08,12
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289743,289743,91,N,Each,13836.9,14,209,32984,38531,22-Dec-08,22-Dec-08,13
PO_RELEASE_LINE_SHIPMENTS,32984,146479,289744,289744,91,N,Each,192728.25,195,209,32984,38531,23-Dec-08,23-Dec-08,14
PO_RELEASE_LINE_SHIPMENTS,32985,146480,289745,289745,91,N,Each,16250,65,209,32985,38532,19-Dec-08,19-Dec-08,1
PO_RELEASE_LINE_SHIPMENTS,32985,146480,289746,289746,91,N,Each,16250,65,209,32985,38532,20-Dec-08,20-Dec-08,2
PO_RELEASE_LINE_SHIPMENTS,32985,146480,289747,289747,91,N,Each,16250,65,209,32985,38532,21-Dec-08,21-Dec-08,3
PO_RELEASE_LINE_SHIPMENTS,32985,146480,289748,289748,91,N,Each,16250,65,209,32985,38532,22-Dec-08,22-Dec-08,4
PO_RELEASE_LINE_SHIPMENTS,32985,146480,289749,289749,91,N,Each,88000,352,209,32985,38532,23-Dec-08,23-Dec-08,5
PO_RELEASE_LINE_SHIPMENTS,32985,146480,289750,289750,91,N,Each,22858,55,209,32985,38533,19-Dec-08,19-Dec-08,6
PO_RELEASE_LINE_SHIPMENTS,32985,146480,289751,289751,91,N,Each,17039.6,41,209,32985,38533,20-Dec-08,20-Dec-08,7
PO_RELEASE_LINE_SHIPMENTS,32985,146480,289752,289752,91,N,Each,22858,55,209,32985,38533,21-Dec-08,21-Dec-08,8
PO_RELEASE_LINE_SHIPMENTS,32985,146480,289753,289753,91,N,Each,22858,55,209,32985,38533,22-Dec-08,22-Dec-08,9
PO_RELEASE_LINE_SHIPMENTS,32985,146480,289754,289754,91,N,Each,116368,280,209,32985,38533,23-Dec-08,23-Dec-08,10
PO_RELEASE_LINE_SHIPMENTS,32986,146481,289755,289755,91,N,Each,23409.75,65,209,32986,38534,19-Dec-08,19-Dec-08,1
PO_RELEASE_LINE_SHIPMENTS,32986,146481,289756,289756,91,N,Each,18727.8,52,209,32986,38534,20-Dec-08,20-Dec-08,2
PO_RELEASE_LINE_SHIPMENTS,32986,146481,289757,289757,91,N,Each,23409.75,65,209,32986,38534,21-Dec-08,21-Dec-08,3
PO_RELEASE_LINE_SHIPMENTS,32986,146481,289758,289758,91,N,Each,23409.75,65,209,32986,38534,22-Dec-08,22-Dec-08,4
PO_RELEASE_LINE_SHIPMENTS,32986,146481,289759,289759,91,N,Each,126772.8,352,209,32986,38534,23-Dec-08,23-Dec-08,5
PO_RELEASE_LINE_SHIPMENTS,32987,146482,289760,289760,91,N,Each,66782.4,32,209,32987,38535,19-Dec-08,19-Dec-08,1
PO_RELEASE_LINE_SHIPMENTS,32987,146482,289761,289761,91,N,Each,66782.4,32,209,32987,38535,20-Dec-08,20-Dec-08,2
PO_RELEASE_LINE_SHIPMENTS,32987,146482,289762,289762,91,N,Each,112695.3,54,209,32987,38535,21-Dec-08,21-Dec-08,3
PO_RELEASE_LINE_SHIPMENTS,32987,146482,289763,289763,91,N,Each,29217.3,14,209,32987,38535,22-Dec-08,22-Dec-08,4
PO_RELEASE_LINE_SHIPMENTS,32987,146482,289764,289764,91,N,Each,413216.1,198,209,32987,38535,23-Dec-08,23-Dec-08,5
PO_RELEASE_LINE_SHIPMENTS,32987,146482,289765,289765,91,N,Each,102000,32,209,32987,38536,19-Dec-08,19-Dec-08,6
PO_RELEASE_LINE_SHIPMENTS,32987,146482,289766,289766,91,N,Each,102000,32,209,32987,38536,20-Dec-08,20-Dec-08,7
PO_RELEASE_LINE_SHIPMENTS,32987,146482,289767,289767,91,N,Each,172125,54,209,32987,38536,21-Dec-08,21-Dec-08,8
PO_RELEASE_LINE_SHIPMENTS,32987,146482,289768,289768,91,N,Each,44625,14,209,32987,38536,22-Dec-08,22-Dec-08,9
PO_RELEASE_LINE_SHIPMENTS,32987,146482,289769,289769,91,N,Each,675750,212,209,32987,38536,23-Dec-08,23-Dec-08,10
